"","SITE_CODE","LATITUDE","LONGITUDE","WIPWL","PROJECT"
"2438","13-WAPP_E-0.1",41.81357,-73.759,"1305-0022","Undefined"
"2439","16-SWEL-0.1",41.73461,-73.58066,"1601-0023","RIBS Screening"
"2440","12-SCHE-0.3",42.81944,-73.9295,"1201-0040","RAS"
"2441","11-LHOO-0.1",42.8225,-73.32667,"1102-0027","RAS"
"2442","11-GLOW-1.6",43.03083,-73.92722,"1101-0074","RAS"
"2443","11-SNOK-11.5",43.1825,-73.72221,"1101-0079","RAS"
"2444","11-SNOK-15.2",43.15,-73.7625,"1101-0079","RAS"
"2445","13-USOP-16.9",42.10417,-74.43666,"1307-0011","RAS"
"2446","06-CHER-1.3",42.792,-74.758,"0601-0174","RAS"
"2447","06-CHER-1.7",42.79805,-74.75916,"0601-0174","RAS"
"2448","11-BELL-1.3",43.10028,-73.84055,"1101-0071","RAS"
"2449","05-BENN-0.5",42.26543,-77.59466,"0503-0007","RIBS Screening"
"2450","05-BGCK-0.6",42.353,-77.66016,"0503-0028","RIBS Screening"
"2451","05-COON-0.7",42.29123,-77.04916,"0502-0019","RIBS Screening"
"2452","05-GILE-1.4",42.1097,-77.00042,"0501-0040","RIBS Screening"
"2453","05-GLED-0.5",42.08022,-77.15833,"0503-0033","RIBS Screening"
"2454","05-GOLT-1.8",42.08325,-76.75382,"0501-0024","RIBS Screening"
"2455","05-GOOD-0.2",42.11929,-77.20521,"0503-0014","RIBS Screening"
"2456","05-TANC-1.2",42.04317,-77.11189,"0503-0010","RIBS Screening"
"2457","05-TRCY-0.3",42.13804,-77.32453,"0503-0006","RIBS Screening"
"2458","05-PURD-0.1",42.25908,-77.60856,"0503-0025","RIBS Screening"
"2459","05-SAMO-1.2",42.40842,-77.4125,"0502-0036","RIBS Screening"
"2460","05-SMIR-0.2",42.31545,-77.25614,"0502-0030","RIBS Screening"
"2461","05-STEP-0.2",42.26514,-77.56544,"0503-0012","RIBS Screening"
"2462","05-CATO-0.6",42.09136,-77.04207,"0501-0046","RIBS Screening"
"2463","05-CBRO-1.8",42.06369,-76.78584,"0501-0027","RIBS Screening"
"2464","05-COWS-0.6",42.00161,-77.12738,"0503-0035","RIBS Screening"
"2465","05-CURT-0.8",42.20744,-77.17731,"0502-0010","RIBS Screening"
"2466","05-CUTH-0.6",42.13489,-76.92788,"0501-0044","RIBS Screening"
"2467","05-CUTL-1.0",42.16442,-77.07167,"0501-0048","RIBS Screening"
"2468","05-DRUN-0.2",42.21806,-77.1367,"0502-0020","RIBS Screening"
"2469","05-MIGA-0.4",42.22966,-77.20564,"0502-0023","RIBS Screening"
"2470","05-STEO-33.5",42.27253,-77.59595,"0503-0001","RIBS Screening"
"2471","05-STEO-37.6",42.29946,-77.65046,"0503-0001","RIBS Screening"
"2472","05-TOBE-0.6",42.4044,-77.0663,"0502-0007","RIBS Screening"
"2473","05-COHO-5.9",42.20678,-77.16419,"0502-0010","RIBS Screening"
"2474","05-ELKC-1.3",42.06128,-77.31636,"0503-0016","RIBS Screening"
"2475","05-GLED_N-0.1",42.07956,-77.16466,"0503-0034","RIBS Screening"
"2476","05-HOFF-0.8",42.09147,-76.82686,"0501-0037","RIBS Screening"
"2477","05-STEM-0.1",42.01783,-77.12186,"0503-0010","RIBS Screening"
"2478","05-TRPS-9.5",42.04261,-77.54943,"0503-0038","RIBS Screening"
"2479","05-TUSC-0.5",42.10327,-77.23371,"0503-0016","RIBS Screening"
"2480","05-CHEM-22.9",42.0822,-76.86594,"0501-0016","RIBS Screening"
"2481","05-DIVN-0.3",42.11861,-76.80916,"0501-0032","RIBS Screening"
"2482","11-GLOW-0.2",43.0358,-73.9072,"1101-0074","RAS"
"2483","11-GLOW-3.8",43.03917,-73.94861,"1101-0074","RAS"
"2484","13-USOP-20.7",42.06556,-74.46068,"1307-0011","RAS"
"2485","11-GEYS-1.6",43.04975,-73.80416,"1101-0071","RAS"
"2486","11-LHOO-4.9",42.76278,-73.33721,"1102-0027","RAS"
"2487","06-CHER-5.8",42.6325,-74.88276,"0601-0022","RAS"
"2488","11-PTNM-3.1",43.1022,-73.81596,"1101-0071","RAS"
"2489","11-LHOO-8.6",42.72528,-73.36666,"1102-0028","RAS"
"2490","11-GLOW-7.2",43.02722,-73.98943,"1101-0074","RAS"
"2491","06-CHER-12.7",42.68972,-74.84221,"0601-0022","RAS"
"2492","11-SNOK_L-0.3",43.18806,-73.72194,"1101-0079","RAS"
"2493","05-CARI-0.2",42.40856,-77.61823,"0503-0030","RIBS Screening"
"2494","11-ROWL-0.5",43.0695,-73.82728,"1101-0071","RAS"
"2495","11-LHOO-13.4",42.66014,-73.36846,"1102-0028","RAS"
"2496","11-SNOK-2.8",43.21278,-73.61305,"1101-0026","RAS"
"2497","13-USOP-1.3",42.00389,-74.26823,"1307-0007","RAS"
"2498","06-CHER-22.6",42.75917,-74.77194,"0601-0174","RAS"
"2499","11-SLAE-0.3",43.07297,-73.82105,"1101-0071","RAS"
"2500","11-SNOK-6.7",43.19833,-73.65583,"1101-0079","RAS"
"2501","13-USOP-4.6",42.04667,-74.28009,"1307-0007","RAS"
"2502","11-WEEL-0.9",43.07867,-73.86497,"1101-0071","RAS"
"2503","13-USOP-10.1",42.09222,-74.33601,"1307-0007","RAS"
"2504","11-SNOK-9.9",43.18722,-73.69888,"1101-0079","RAS"
"2505","06-CHER-0.5",42.59333,-74.92778,"0601-0022","RAS"
"2506","11-BELL-0.1",43.08861,-73.82638,"1101-0071","RAS"
"2507","13-USOP-14.2",42.11945,-74.398,"1307-0011","RAS"
"2508","05-COHO-37.2",42.49526,-77.50321,"0502-0003","RIBS Screening"
"2509","05-JAKS-0.1",42.17349,-76.73396,"0501-0036","RIBS Screening"
"2510","04-LRNC_59-1.2",43.24269,-77.61305,"0401-0001","Special Study"
"2511","13-LHUD-88.7",42.06889,-73.92778,"1301-0276","RAS"
"2512","13-LHUD-105.0",42.26245,-73.79417,"1301-0276","RAS"
"2513","13-GUNK-30.2",41.51111,-74.47417,"1306-0046","RAS"
"2514","07-SCON-0.9",43.09528,-75.62499,"0703-0003","RAS"
"2515","11-MORN-3.9",42.97583,-73.84834,"1101-0073","RIBS Intensive"
"2516","11-WALL-6.2",42.93945,-73.285,"1102-0001","RIBS Intensive"
"2517","13-AGAW-3.2",42.23333,-73.63055,"1310-0060","RIBS Screening"
"2518","13-CHES-1.5",41.84861,-74.53306,"1306-0009","RIBS Screening"
"2519","13-POTC-1.2",42.27611,-73.92833,"1309-0019","RIBS Screening"
"2520","13-CROM-0.6",41.43106,-74.20147,"1303-0011","RIBS Screening"
"2521","13-JOEC-0.5",41.39103,-74.47651,"1306-0084","RIBS Screening"
"2522","13-KRUM-2.5",42.66833,-73.8275,"1311-0010","RIBS Screening"
"2523","13-LONG-2.0",41.2531,-74.30709,"1306-0082","RIBS Screening"
"2524","13-MILL-6.7",42.61278,-73.69555,"1301-0246","RIBS Screening"
"2525","13-MNGO-0.7",41.2025,-73.9725,"1301-0089","RIBS Screening"
"2526","13-NEWF-0.2",42.69645,-73.5803,"1301-0068","RIBS Screening"
"2527","13-PUNC-3.0",42.03192,-73.57728,"1308-0020","RIBS Screening"
"2528","13-SAWK-0.1",42.01722,-73.91777,"1301-0085","RIBS Screening"
"2529","13-SDBG-1.7",41.71461,-74.38902,"1306-0113","RIBS Screening"
"2530","13-SHIN-0.9",42.3025,-74.00278,"1309-0008","RIBS Screening"
"2531","13-STON-10.7",42.41444,-73.51582,"1310-0031","RIBS Screening"
"2532","13-THOP-0.1",42.36803,-74.08258,"1309-0029","RIBS Screening"
"2533","13-VLYK-0.8",42.2046,-73.97439,"1309-0016","RIBS Screening"
"2534","13-WODC-0.2",42.07972,-74.33444,"1307-0035","RIBS Screening"
"2535","13-WYOM-0.1",42.48944,-73.45305,"1310-0039","RIBS Screening"
"2536","16-GREE-2.5",42.26139,-73.47056,"1601-0032","RIBS Screening"
"2537","13-BLKK-1.1",42.71081,-73.98769,"1311-0024","RIBS Screening"
"2538","13-CATI-0.6",41.36992,-74.49277,"1306-0084","RIBS Screening"
"2539","13-DOUB-0.1",41.2342,-74.4143,"1306-0079","RIBS Screening"
"2540","13-KISC-1.1",41.22861,-73.74333,"1302-0060","RIBS Screening"
"2541","13-OTTK-0.3",41.4332,-74.1996,"1303-0025","RIBS Screening"
"2542","13-ROND-9.9",41.84278,-74.08583,"1306-0088","RIBS Screening"
"2543","13-WIDO-0.9",42.31867,-73.71827,"1310-0049","RIBS Screening"
"2544","13-MELZ-0.6",41.46761,-73.97578,"1301-0168","RIBS Screening"
"2545","13-RHIN-1.2",41.92778,-73.92278,"1301-0210","RIBS Screening"
"2546","13-VLAT-15.4",42.56139,-73.57778,"1310-0024","RIBS Screening"
"2547","13-BOZN-1.4",42.72278,-73.99277,"1311-0017","RIBS Screening"
"2548","05-MALL-0.1",42.0547,-76.62339,"0501-0019","RIBS Screening"
"2549","07-LRNC_60-82.7",43.07975,-76.86646,"0704-0027","LRNC"
"2550","07-LRNC_61-18.5",43.24047,-76.14413,"0703-0020","LRNC"
"2551","07-LRNC_62-12.7",43.31144,-76.40946,"0701-0006","LRNC"
"2552","13-LHUD-140.1",42.74433,-73.688323,"1301-0002","LRNC"
"2553","03-NIMI-0.8",43.40167,-76.62778,"0302-0005","Special Study"
"2554","07-SKAN-2.2",43.07278,-76.48,"0707-0003","RIBS Intensive"
"2555","13-BASC-0.4",42.35972,-74.05083,"1309-0027","RIBS Screening"
"2556","05-TUSC-7.7",42.07911,-77.32816,"0503-0017","RIBS Screening"
"2557","01-LRNC_50-4.2",43.04211,-78.82886,"0102-0022","LRNC"
"2558","01-LRNC_57-32.7",42.95,-78.91111,"0101-0006","LRNC"
"2559","13-LHUD-124.9",42.53893,-73.75763,"1301-0002","LRNC"
"2560","12-LRNC_65-68.2",42.85097,-73.89467,"1201-0073","LRNC"
"2561","11-UHUD-98.7",43.66167,-73.89861,"1101-0047","RIBS Intensive"
"2562","13-COXS-0.5",42.3905,-73.80139,"1301-0092","RIBS Screening"
"2563","13-MORD-1.7",42.53722,-73.73194,"1301-0243","RIBS Screening"
"2564","01-LRNC_58-0.6",43.2588,-79.05605,"0101-0027","LRNC"
"2565","02-DODG-1.0",42.04287,-78.32906,"0201-0065","RIBS Intensive"
"2566","03-SALM-7.8",43.55,-76.09444,"0303-0016","Special Study"
"2567","07-CAYG-1.1",42.41606,-76.52838,"0705-0059","RIBS Intensive"
"2568","07-SCON-1.8",43.08278,-75.62193,"0703-0003","RAS"
"2569","13-BOWR-0.8",42.35114,-74.07278,"1309-0011","RIBS Screening"
"2570","13-MUDK-1.1",42.25247,-73.73675,"1310-0047","RIBS Screening"
"2571","05-WATS-0.1",42.01697,-77.12717,"0503-0010","RIBS Screening"
"2572","03-SDUS-2.5",43.19202,-76.91234,"0302-0007","Special Study"
"2573","11-WSTN-0.2",43.25306,-74.22471,"1104-0130","RIBS Intensive"
"2574","13-BRCH-0.5",42.10778,-74.45138,"1307-0037","RIBS Screening"
"2575","05-WINI-1.1",42.1335,-76.94247,"0501-0045","RIBS Screening"
"2576","02-ISCH-0.9",42.18005,-78.38503,"0201-0051","RIBS Intensive"
"2577","07-LEY-2.1",43.09,-76.145,"0702-0001","RIBS Intensive"
"2578","07-SCON-3.6",43.07972,-75.58944,"0703-0003","RAS"
"2579","11-BATT-13.1",43.11538,-73.417097,"1103-0011","RIBS Intensive"
"2580","13-FABG-2.3",41.89903,-73.91052,"1301-0197","RIBS Screening"
"2581","13-MUIT-0.5",42.51722,-73.75861,"1301-0236","RIBS Screening"
"2582","12-LRNC_64-4.7",43.03106,-74.86979,"1201-0091","LRNC"
"2583","02-CASS-12.5",42.15508,-79.22382,"0202-0030","RIBS Intensive"
"2584","11-STEE-0.1",43.13248,-74.07489,"1104-0110","RAS"
"2585","13-GUNK-0.4",41.68722,-74.17278,"1306-0045","RAS"
"2586","07-BNUT-20.6",42.91161,-76.07082,"0703-0100","RIBS Intensive"
"2587","07-SCON-5.3",43.08,-75.55889,"0703-0003","RAS"
"2588","13-BUSK-0.2",41.97043,-74.27739,"1307-0029","RIBS Screening"
"2589","13-NOST-0.3",42.09708,-73.54493,"1308-0021","RIBS Screening"
"2590","05-BULK-0.3",42.20931,-76.7628,"0501-0035","RIBS Screening"
"2591","02-QRUN-0.3",42.02971,-78.85448,"0201-0029","RIBS Intensive"
"2592","08-LRNC_70-1.0",44.00392,-76.05218,"0801-0250","LRNC"
"2593","07-LIME-2.8",43.08833,-75.99389,"0703-0008","RIBS Intensive"
"2594","11-HOOS-20.8",42.95139,-73.39111,"1102-0003","RIBS Intensive"
"2595","13-FITT-0.3",42.31458,-73.73752,"1310-0049","RIBS Screening"
"2596","09-LRNC_69-17.0",44.96236,-74.94132,"0901-0001","LRNC"
"2597","13-GUNK-12.8",41.61889,-74.29389,"1306-0045","RAS"
"2598","07-FLNT-3.6",42.94472,-77.08949,"0704-0044","RIBS Intensive"
"2599","07-SCON-7.4",43.0725,-75.52694,"0703-0003","RAS"
"2600","13-PANK-0.1",42.07269,-74.33532,"1307-0035","RIBS Screening"
"2601","02-TUNG-1.3",42.02327,-78.63329,"0201-0002","RIBS Intensive"
"2602","07-FSHO_E-2.9",43.302,-75.61794,"0703-0066","RIBS Intensive"
"2603","07-OWLI-3.0",42.71667,-76.43773,"0706-0002","RIBS Intensive"
"2604","07-SCON-10.9",43.03,-75.50889,"0703-0003","RAS"
"2605","13-BVKL-0.2",42.14325,-73.96164,"1309-0015","RIBS Screening"
"2606","13-GRAP-0.7",42.35725,-73.90811,"1309-0021","RIBS Screening"
"2607","13-GUNK-20.8",41.5789,-74.3959,"1306-0046","RAS"
"2608","11-TOMH-0.1",42.9012,-73.63789,"1102-0020","RIBS Intensive"
"2609","13-PLCK-2.6",42.04083,-74.00249,"1307-0013","RIBS Screening"
"2610","13-QUAC-7.0",42.765694,-73.523833,"1301-0257","RAS"
"2611","14-EDEL-31.3",42.07583,-74.9911,"1403-0005","Special Study"
"2612","14-WDEL-16.2",42.08,-75.40138,"1404-0002","Special Study"
"2613","14-NEVR-36.8",41.76,-74.59917,"1402-0021","Special Study"
"2614","14-NEVR-39.6",41.7893,-74.6158,"1402-0021","Special Study"
"2615","12-OILM-0.5",42.79055,-73.94832,"1201-0040","Special Study"
"2616","12-OILM-1.0",42.78444,-73.94555,"1201-0040","Special Study"
"2617","09-CGAY-2.7",44.96278,-74.13249,"0902-0055","Special Study"
"2618","11-HANC-1.3",43.12361,-74.11945,"1104-0109","RAS"
"2619","11-HANC-3.1",43.12305,-74.09028,"1104-0109","RAS"
"2620","13-WOOD_T4-0.1",41.37405,-74.10041,"1303-0014","RAS"
"2621","13-MNRL-0.5",41.3689,-74.08584,"1303-0014","Undefined"
"2622","14-NEVR-26.2",41.63445,-74.61916,"1402-0021","Special Study"
"2623","14-WDEL-35.4",42.12861,-75.16054,"1404-0021","Special Study"
"2624","12-SCER-1.5",42.80444,-73.95138,"1201-0040","Special Study"
"2625","11-HANC-4.3",43.13075,-74.0755,"1104-0110","RAS"
"2626","14-EDEL-18.9",42.02278,-75.11806,"1403-0005","Special Study"
"2627","14-WDEL-1.3",41.9525,-75.29166,"1404-0020","Special Study"
"2628","14-EDEL-51.3",42.12611,-74.6711,"1403-0045","Special Study"
"2629","14-UNVR-51.0",41.89305,-74.58667,"1402-0022","Special Study"
"2630","12-SCER-1.8",42.80833,-73.94749,"1201-0040","Special Study"
"2631","14-WDEL-9.5",42.00331,-75.3847,"1404-0002","Special Study"
"2632","14-EDEL-24.7",42.03936,-75.06767,"1403-0091","Special Study"
"2633","14-NEVR-26.2",41.63445,-74.61916,"1402-0021","Undefined"
"2634","09-CGAY-7.0",44.92547,-74.09455,"0902-0055","Special Study"
"2635","13-QUAC-1.6",42.72083,-73.57166,"1301-0256","RAS"
"2636","14-NEVR-30.6",41.69167,-74.60056,"1402-0021","Special Study"
"2637","14-EDEL-28.0",42.04667,-75.02721,"1403-0005","Special Study"
"2638","14-WDEL-13.3",42.045,-75.42083,"1404-0002","Special Study"
"2639","13-QUAC-4.2",42.74805,-73.56333,"1301-0256","RAS"
"2640","11-HANC-0.2",43.12056,-74.13778,"1104-0109","RAS"
"2641","13-QUAC-5.4",42.74944,-73.54389,"1301-0256","RAS"
"2642","12-LGAT-0.1",42.79425,-73.95656,"1201-0040","Special Study"
"2643","12-LGAT-1.7",42.77333,-73.955,"1201-0040","Special Study"
"2644","10-BOQT-23.2",44.24826,-73.52014,"1004-0046","RIBS Screening"
"2645","10-MILC-6.3",44.05314,-73.53894,"1001-0017","RIBS Screening"
"2646","10-ROUT-1.3",43.34988,-73.69271,"1005-0045","RIBS Screening"
"2647","15-HACK-2.8",41.08611,-73.96278,"1501-0026","Undefined"
"2648","13-ROKY-1.0",42.62411,-73.378,"1310-0022","Undefined"
"2649","03-OTER-0.1",43.31647,-78.25366,"0301-0037","WSNC"
"2650","04-BLAK-32.0",43.06578,-78.06517,"0402-0048","Special Study"
"2651","06-DILA_W-3.8",42.87801,-75.24315,"0601-0153","RIBS Screening"
"2652","06-NANG-66.3",42.70042,-75.52645,"0602-0069","RIBS Screening"
"2653","06-NING-5.1",42.66304,-76.01336,"0602-0058","RIBS Screening"
"2654","06-OTTC-4.6",42.56438,-76.2164,"0602-0061","RIBS Screening"
"2655","06-OWGO_W-2.5",42.19788,-76.2426,"0603-0011","RIBS Screening"
"2656","06-FLYD-3.9",42.4935,-75.59944,"0602-0147","RIBS Screening"
"2657","06-HAYD-2.8",42.82083,-74.88361,"0601-0180","RIBS Screening"
"2658","06-LCHO-2.0",42.11764,-75.95111,"0603-0017","RIBS Screening"
"2659","06-OTGO_T30-2.7",42.62786,-75.02557,"0601-0162","RIBS Screening"
"2660","06-PAYN_T3-1.0",42.83003,-75.55681,"0602-0003","RIBS Screening"
"2661","06-SLEB-0.3",42.73786,-75.60087,"0602-0156","RIBS Screening"
"2662","05-PURD-0.2",42.259521,-77.609977,"0503-0025","Undefined"
"2663","06-BEVR-1.5",42.73444,-75.30972,"0601-0053","RIBS Screening"
"2664","06-BTNT-2.8",42.43722,-75.34556,"0601-0050","RIBS Screening"
"2665","06-CSTL-0.9",42.16882,-75.89902,"0602-0065","RIBS Screening"
"2666","06-HYDE-0.9",42.8168,-75.01973,"0601-0178","RIBS Screening"
"2667","06-MLBO-0.3",42.4289,-75.62375,"0602-0146","RIBS Screening"
"2668","06-PANE-8.6",42.87667,-75.50456,"0602-0003","RIBS Screening"
"2669","06-GREA-0.7",42.51889,-75.39888,"0601-0051","RIBS Screening"
"2670","06-OTGO_W-0.5",42.59066,-75.06486,"0601-0165","RIBS Screening"
"2671","06-PLES-1.2",42.69361,-75.5475,"0602-0071","RIBS Screening"
"2672","06-SLEB-0.9",42.7332,-75.5839,"0602-0155","RIBS Screening"
"2673","01-TONA-62.7",43.00282,-78.2514,"0102-0002","WSNC"
"2674","06-BTNT-20.6",42.58944,-75.19305,"0601-0190","RIBS Screening"
"2675","06-KNTB-6.0",42.44959,-75.44325,"0601-0136","Undefined"
"2676","08-ROAR-2.0",43.742,-75.425,"0801-0222","Undefined"
"2677","06-BTNT-16.0",42.54556,-75.23833,"0601-0190","RIBS Screening"
"2678","06-CARR-1.9",42.30333,-75.31555,"0601-0005","Undefined"
"2679","06-CSTL-1.9",42.18068,-75.90225,"0602-0065","RIBS Screening"
"2680","06-FLIC_T7-3.8",42.7998,-74.98279,"0601-0176","RIBS Screening"
"2681","06-PAYN-0.4",42.79083,-75.56193,"0602-0003","RIBS Screening"
"2682","10-TWOB-3.7",44.41222,-74.11166,"1003-0070","Undefined"
"2683","11-ROAB-0.8",43.4229,-73.94168,"1104-0036","RIBS Intensive"
"2684","10-MULB-0.2",44.10118,-73.44846,"1001-0022","RIBS Screening"
"2685","13-WYNT-2.9",42.70194,-73.65721,"1301-0066","Undefined"
"2686","06-MANN-0.2",42.70057,-75.74807,"0602-0129","RIBS Screening"
"2687","06-PLSN-5.8",42.77601,-75.43191,"0602-0154","RIBS Screening"
"2688","05-COWS-0.6",42.00161,-77.12738,"0503-0035","Undefined"
"2689","06-CSPR-0.8",42.69876,-75.55517,"0602-0155","RIBS Screening"
"2690","06-EATO-0.2",42.84897,-75.60894,"0602-0159","RIBS Screening"
"2691","06-TROS-0.5",42.5983,-76.0789,"0602-0057","RIBS Screening"
"2692","10-BRNC-0.4",44.21667,-73.59025,"1004-0040","RIBS Screening"
"2693","13-BASC-0.4",42.35972,-74.05083,"1309-0027","Undefined"
"2694","13-PEEK-3.7",41.33306,-73.87472,"1301-0139","Undefined"
"2695","05-NEWT-1.2",42.09046,-76.783723,"0501-0003","Undefined"
"2696","06-NANG_T73-0.4",42.74189,-75.55828,"0602-0069","RIBS Screening"
"2697","02-ISCH-13.8",42.32123,-78.46473,"0201-0052","WSNC"
"2698","02-FREN-12.7",42.09726,-79.65741,"0202-0063","WSNC"
"2699","13-SAW-10.8",41.055,-73.82111,"1301-0101","RIBS Intensive"
"2700","10-PUTM-13.2",43.87472,-73.54056,"1005-0015","RIBS Screening"
"2701","13-KIND-17.7",42.43111,-73.59889,"1310-0017","Undefined"
"2702","13-QUAS-0.1",41.4882,-74.0091,"1301-0079","Undefined"
"2703","06-DDLY_T6-1.0",42.37376,-76.12191,"0602-0037","RIBS Screening"
"2704","02-LVAL-0.2",42.16594,-78.74232,"0201-0023","WSNC"
"2705","02-OLEA-1.0",42.08843,-78.42941,"0201-0017","WSNC"
"2706","17-MUDL-1.4",40.76722,-72.98054,"1701-0101","RIBS Screening"
"2707","17-TERR-0.2",40.80944,-72.77417,"1701-0103","WSNC"
"2708","13-CROM-0.6",41.43106,-74.20147,"1303-0011","Undefined"
"2709","16-SWMP-0.2",41.71528,-73.57611,"1601-0015","Undefined"
"2710","05-BGCK-0.6",42.353,-77.66016,"0503-0028","Undefined"
"2711","10-BEAW-2.3",44.23364,-73.38267,"1004-0039","RIBS Screening"
"2712","13-KLIN-0.1",42.39611,-73.64167,"1310-0028","Undefined"
"2713","13-KIND-39.4",42.53972,-73.39417,"1310-0022","Undefined"
"2714","16-WASS-1.2",41.795,-73.5525,"1601-0024","Undefined"
"2715","06-APUS_T2-0.6",42.8332,-76.02748,"0602-0026","RIBS Screening"
"2716","10-RILY-1.6",43.825,-73.49337,"1006-0017","RIBS Screening"
"2717","03-MILO-0.1",43.2599,-77.45087,"0302-0025","WSNC"
"2718","06-DILA-52.9",42.8656,-75.21685,"0601-0188","RIBS Screening"
"2719","06-MERR-6.6",42.48066,-75.9797,"0602-0052","RIBS Screening"
"2720","06-OTSL-35.1",42.70389,-75.73556,"0602-0015","RIBS Screening"
"2721","10-BLAR-1.1",44.23422,-73.51052,"1004-0082","RIBS Screening"
"2722","13-QKER-1.0",41.3274,-74.41509,"1306-0025","Undefined"
"2723","03-SALC-0.9",43.27561,-77.18504,"0302-0068","WSNC"
"2724","06-BIBS_T1-0.6",42.41176,-76.04823,"0602-0131","RIBS Screening"
"2725","06-NANT_E-6.3",42.28544,-76.00517,"0603-0046","RIBS Screening"
"2726","13-NORM-7.3",42.647963,-73.846059,"1311-0010","Undefined"
"2727","06-FLYD-0.3",42.46073,-75.57426,"0602-0147","RIBS Screening"
"2728","13-VLAT-15.6",42.56111,-73.575,"1310-0024","Undefined"
"2729","13-ONES-0.6",42.53556,-73.84084,"1301-0095","Undefined"
"2730","07-MUDG-0.2",42.97842,-77.3849,"0704-0030","WSNC"
"2731","07-OWAS-8.6",42.9809,-76.5995,"0706-0008","WSNC"
"2732","07-SKAN-13.5",42.94639,-76.43278,"0707-0003","WSNC"
"2733","10-BOQT-15.0",44.22528,-73.44028,"1004-0039","Undefined"
"2734","01-CLAR_N-1.3",42.5221,-78.93224,"0104-0055","WSNC"
"2735","07-ONON-5.9",43.00188,-76.1493,"0702-0004","Special Study"
"2736","07-ONON-18.2",42.8825,-76.15419,"0702-0024","Special Study"
"2737","10-LGLN-0.5",43.377,-73.61569,"1005-0043","RIBS Screening"
"2738","13-XFBK-1.2",41.7121,-74.29869,"1306-0100","Special Study"
"2739","10-GCHZ-2.5",44.9425,-73.40901,"1002-0010","RAS"
"2740","10-GCHZ-21.3",44.95722,-73.58861,"1002-0010","RAS"
"2741","10-GCHZ-41.2",44.7827,-73.76634,"1002-0018","RAS"
"2742","13-MILL-4.1",42.61963,-73.70958,"1301-0246","RAS"
"2743","10-GCHZ_N-0.5",44.95702,-73.6433,"1002-0013","RAS"
"2744","10-GCHZ_N-15.4",44.89139,-73.84138,"1002-0014","RAS"
"2745","11-UHUD-32.4",43.16249,-73.58257,"1101-0044","Undefined"
"2746","11-UHUD-43.1",43.29655,-73.59049,"1101-0044","Undefined"
"2747","11-UHUD-43.7",43.30418,-73.59108,"1101-0044","Undefined"
"2748","11-UHUD-40.1",43.26261,-73.58411,"1101-0044","Undefined"
"2749","11-UHUD-14.8",42.93916,-73.64192,"1101-0043","Undefined"
"2750","12-LISH-2.1",42.78333,-73.85777,"1201-0074","Undefined"
"2751","07-BLDY-0.1",43.09639,-76.20167,"0702-0006","Special Study"
"2752","10-BIGC_T6-4.3",43.38204,-73.36774,"1005-0004","RIBS Screening"
"2753","13-XSDK-4.2",41.73957,-74.25497,"1306-0106","Special Study"
"2754","07-ONON-1.0",43.05778,-76.16345,"0702-0023","Special Study"
"2755","13-PETK-6.1",41.73412,-74.23907,"1306-0100","Special Study"
"2756","10-GCHZ-6.7",44.98694,-73.44945,"1002-0001","RAS"
"2757","10-GCHZ-29.4",44.88889,-73.64528,"1002-0017","RAS"
"2758","07-ONON-14.7",42.91166,-76.17009,"0702-0024","Special Study"
"2759","07-LEY-2.1",43.09,-76.145,"0702-0001","Undefined"
"2760","13-XSTK-4.8",41.74585,-74.28117,"1306-0106","Special Study"
"2761","07-ONON-20.9",42.85557,-76.13839,"0702-0024","Special Study"
"2762","10-GCHZ-12.0",44.97667,-73.51705,"1002-0010","RAS"
"2763","07-NINE-3.9",43.06993,-76.27341,"0702-0005","Special Study"
"2764","10-INBR-1.5",43.60162,-73.65685,"1006-0002","RIBS Screening"
"2765","13-XFBK-0.1",41.71691,-74.28063,"1306-0100","Special Study"
"2766","07-LEY-0.4",43.07694,-76.1711,"0702-0001","Special Study"
"2767","07-ONON-23.4",42.8255,-76.143,"0702-0024","Special Study"
"2768","07-ONON-23.4",42.8255,-76.143,"0702-0024","Undefined"
"2769","11-CAMD-0.1",43.10222,-73.29972,"1103-0012","RIBS Intensive"
"2770","11-CHNK-0.5",43.11333,-73.26582,"1103-0012","RIBS Intensive"
"2771","11-CLOV-1.8",43.07472,-73.96056,"1101-0013","RIBS Intensive"
"2772","12-BATV-0.1",42.30264,-74.41977,"1202-0001","WSNC"
"2773","12-FOX-1.1",42.67889,-74.30473,"1202-0008","WSNC"
"2774","12-GOSC-1.2",42.18667,-74.165,"1202-0066","WSNC"
"2775","13-WALK-22.8",41.635,-74.18889,"1306-0038","RAS"
"2776","13-WALK-60.1",41.29083,-74.53056,"1306-0017","RAS"
"2777","13-KLIN-0.1",42.39611,-73.64167,"1310-0028","RIBS Intensive"
